,Time,Data,tire id,lib ver,sensor ver,receiver ver,pressure,z-axis,x-axis,volt (V),temp (°C),frame id,crc,rssi,period(ms)
2685,10-30 16:46:10:358,"[KUMHO110087A90CCF246B000200E70104AB5105516A01A2]
",87A90CCF,24,1.0.7,1.0.6,0.1,-2.86,0.101,2.93,26.0,1361,01,-94,10081
2686,10-30 16:46:10:485,"[KUMHO110087A91543246B000100EA00FCB053C7AA6A00AA]
",87A91543,24,1.0.7,1.0.6,0.0,-2.506,-0.211,2.98,28.0,51114,00,-86,10321
2687,10-30 16:46:13:377,"[KUMHO110087A92031246B000200E100FAAF537AAE6A00A5]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.289,2.97,28.0,31406,00,-91,10241
2688,10-30 16:46:14:895,"[KUMHO110087A90C83246B000100E000FBB05318D66A00AC]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6358,00,-84,10225
2689,10-30 16:46:14:927,"[KUMHO110087A90D98246B0001010D00FD9F5223CE6A00A3]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9166,00,-93,10113
2690,10-30 16:46:15:774,"[KUMHO110087A90D9A246B0001010A00FBB05327286A00A8]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.27,-0.25,2.98,28.0,10024,00,-88,10017
2691,10-30 16:46:17:627,"[KUMHO110087A91CB2246B0002011B00FFB05026386A009A]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.094,2.98,25.0,9784,00,-102,10209
2692,10-30 16:46:18:170,"[KUMHO110087A91C14246B000100E400FCAF52276F6A00AA]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.97,27.0,10095,00,-86,10049
2693,10-30 16:46:19:768,"[KUMHO110087A91B39246B0002010D00FBAF53BEBE6A00A4]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,48830,00,-92,10129
2694,10-30 16:46:20:439,"[KUMHO110086A90C1C246B0001004500AAB05351BA6A01A4]
",86A90C1C,24,1.0.7,1.0.6,0.0,-21.976,-3.409,2.98,28.0,20922,01,-92,0
2695,10-30 16:46:20:822,"[KUMHO110087A91543246B000100E900FBB053C7AB6A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,28.0,51115,00,-84,10337
2696,10-30 16:46:23:491,"[KUMHO110087A90C87246B000100E400FDB05341246A009C]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.172,2.98,28.0,16676,00,-100,20211
2697,10-30 16:46:23:603,"[KUMHO110087A92031246B000100E100FBAF537AAF6A00A3]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,28.0,31407,00,-93,10225
2698,10-30 16:46:25:040,"[KUMHO110087A90D98246B0001010E00FC9F5223CF6A00A4]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.211,2.81,27.0,9167,00,-92,10113
2699,10-30 16:46:25:120,"[KUMHO110087A90C83246B000100E000FBB05318D76A00AC]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6359,00,-84,10224
2700,10-30 16:46:25:792,"[KUMHO110087A90D9A246B0001010B00FBB05327296A00A8]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,10025,00,-88,10017
2701,10-30 16:46:27:837,"[KUMHO110087A91CB2246B0002011B00FFB05026396A0098]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.094,2.98,25.0,9785,00,-104,10209
2702,10-30 16:46:28:235,"[KUMHO110087A91C14246B000100E400FCAF5227706A00AC]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.97,27.0,10096,00,-84,10065
2703,10-30 16:46:28:859,"[KUMHO110087A90C04246B000100F700FFB0533B2A6A0095]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.094,2.98,28.0,15146,00,-107,20258
2704,10-30 16:46:29:914,"[KUMHO110087A91B39246B0002010D00FBAF53BEBF6A00A5]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,48831,00,-91,10145
2705,10-30 16:46:30:489,"[KUMHO110087A90C9C246B000200E500FAB04240A86A01A4]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,11.0,16552,01,-92,30180
2706,10-30 16:46:31:160,"[KUMHO110087A91543246B000100E900FBB153C7AC6A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.99,28.0,51116,00,-84,10337
2707,10-30 16:46:33:588,"[KUMHO110087A90C87246B000100E300FCB05341256A009F]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.332,-0.211,2.98,28.0,16677,00,-97,10097
2708,10-30 16:46:33:844,"[KUMHO110087A92031246B000100E100FAB0537AB06A00A4]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.98,28.0,31408,00,-92,10241
2709,10-30 16:46:35:154,"[KUMHO110087A90D98246B0001010D00FD9F5223D06A00A3]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9168,00,-93,10113
2710,10-30 16:46:35:346,"[KUMHO110087A90C83246B000100E000FBB05318D86A00AD]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6360,00,-83,10225
2711,10-30 16:46:35:809,"[KUMHO110087A90D9A246B0001010B00FCB053272A6A00A7]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10026,00,-89,10017
2712,10-30 16:46:38:045,"[KUMHO110005A9149224620002001A0100B00024126A0193]
",05A91492,24,-,1.8,0.1,-27.05,-0.055,2.98,-55.0,27137,01,-109,0
2713,10-30 16:46:38:285,"[KUMHO110087A91C14246B000100E500FCAF5227716A00AC]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10097,00,-84,10050
2714,10-30 16:46:38:988,"[KUMHO110087A90C04246B000100F700FFB0533B2B6A009E]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.094,2.98,28.0,15147,00,-98,10129
2715,10-30 16:46:40:059,"[KUMHO110087A91B39246B0002010D00FBAF53BEC06A00A4]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,48832,00,-92,10144
2716,10-30 16:46:40:554,"[KUMHO110087A90C9C246B000200E400FAB05351BC6A00A3]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.289,2.98,28.0,20924,00,-93,10065
2717,10-30 16:46:40:586,"[KUMHO110087A90CCF246B000100E70104AB51AFD46A00A2]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.86,0.101,2.93,26.0,45012,00,-94,30228
2718,10-30 16:46:41:496,"[KUMHO110087A91543246B000100E900FCB053C7AD6A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51117,00,-84,10336
2719,10-30 16:46:43:685,"[KUMHO110087A90C87246B000100E400FCB05341266A009E]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16678,00,-98,10096
2720,10-30 16:46:44:084,"[KUMHO110087A92031246B000100E100FAAF537AB16A00A4]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.97,28.0,31409,00,-92,10240
2721,10-30 16:46:45:267,"[KUMHO110087A90D98246B0001010E00FD9F5223D16A00A3]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,9169,00,-93,10113
2722,10-30 16:46:45:571,"[KUMHO110087A90C83246B000100E000FBB05318D96A00AD]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6361,00,-83,10225
2723,10-30 16:46:45:827,"[KUMHO110087A90D9A246B0001010B00FCB053272B6A00A8]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10027,00,-88,10017
2724,10-30 16:46:48:271,"[KUMHO110087A91CB2246B0002011C0100B050263B6A009E]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,25.0,9787,00,-98,20434
2725,10-30 16:46:48:335,"[KUMHO110087A91C14246B000100E500FCAF5227726A00AC]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10098,00,-84,10049
2726,10-30 16:46:49:118,"[KUMHO110087A90C04246B000100F700FEB0533B2C6A009B]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,15148,00,-101,10129
2727,10-30 16:46:50:188,"[KUMHO110087A91B39246B0002010D00FBAF53BEC16A00A4]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,48833,00,-92,10129
2728,10-30 16:46:50:619,"[KUMHO110087A90C9C246B000200E500FBB05351BD6A00A5]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28.0,20925,00,-91,10065
2729,10-30 16:46:50:667,"[KUMHO110087A90CCF246B000100E70104AB51AFD56A009C]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.86,0.101,2.93,26.0,45013,00,-100,10081
2730,10-30 16:46:51:834,"[KUMHO110087A91543246B000100E900FCB053C7AE6A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51118,00,-84,10337
2731,10-30 16:46:53:783,"[KUMHO110087A90C87246B000100E400FCB05341276A009D]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16679,00,-99,10097
2732,10-30 16:46:54:310,"[KUMHO110087A92031246B000100E100FAAF537AB26A00A4]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.97,28.0,31410,00,-92,10225
2733,10-30 16:46:55:381,"[KUMHO110087A90D98246B0001010E00FC9F5223D26A00A3]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.211,2.81,27.0,9170,00,-93,10114
2734,10-30 16:46:55:796,"[KUMHO110087A90C83246B000100E000FBB05318DA6A00AC]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6362,00,-84,10225
2735,10-30 16:46:55:844,"[KUMHO110087A90D9A246B0001010B00FCB053272C6A00A7]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10028,00,-89,10017
2736,10-30 16:46:58:400,"[KUMHO110087A91C14246B000100E500FCAF5227736A00AC]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10099,00,-84,10064
2737,10-30 16:46:58:480,"[KUMHO110087A91CB2246B0002011C00FFB050263C6A009B]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.094,2.98,25.0,9788,00,-101,10208
2738,10-30 16:46:59:247,"[KUMHO110087A90C04246B000100F700FEB0533B2D6A009A]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,15149,00,-102,10129
2739,10-30 16:47:00:333,"[KUMHO110087A91B39246B0001010E00FBAF53BEC26A00A4]
",87A91B39,24,1.0.7,1.0.6,0.0,1.742,-0.25,2.97,28.0,48834,00,-92,10144
2740,10-30 16:47:00:557,"[KUMHO110087A90C9E246B000200E300FCB15310A26A00A0]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.332,-0.211,2.99,28.0,4258,00,-96,102714
2741,10-30 16:47:00:669,"[KUMHO110087A90C9C246B000200E500FBB05351BE6A00A7]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28.0,20926,00,-89,10049
2742,10-30 16:47:00:749,"[KUMHO110087A90CCF246B000200E70104AB51AFD66A00A3]
",87A90CCF,24,1.0.7,1.0.6,0.1,-2.86,0.101,2.93,26.0,45014,00,-93,10081
2743,10-30 16:47:02:170,"[KUMHO110087A91543246B000100E900FBB053C7AF6A00AD]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,28.0,51119,00,-83,10336
2744,10-30 16:47:03:880,"[KUMHO110087A90C87246B000100E400FCB05341286A009D]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16680,00,-99,10097
2745,10-30 16:47:04:551,"[KUMHO110087A92031246B000100E100FAAF537AB36A00A3]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.97,28.0,31411,00,-93,10240
2746,10-30 16:47:05:494,"[KUMHO110087A90D98246B0001010D00FD9F5223D36A00A3]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9171,00,-93,10112
2747,10-30 16:47:05:861,"[KUMHO110087A90D9A246B0001010B00FCB053272D6A00A8]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10029,00,-88,10017
2748,10-30 16:47:06:021,"[KUMHO110087A90C83246B000100E000FBB05318DB6A00AC]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6363,00,-84,10225
2749,10-30 16:47:08:450,"[KUMHO110087A91C14246B000100E500FCAF5227746A00AB]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10100,00,-85,10050
2750,10-30 16:47:08:690,"[KUMHO110087A91CB2246B0002011C00FFB050263D6A009B]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.094,2.98,25.0,9789,00,-101,10209
2751,10-30 16:47:09:361,"[KUMHO110087A90C04246B000100F700FFB0533B2E6A009A]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.094,2.98,28.0,15150,00,-102,10113
2752,10-30 16:47:10:463,"[KUMHO110087A91B39246B0002010E00FCAF53BEC36A00A4]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.211,2.97,28.0,48835,00,-92,10129
2753,10-30 16:47:10:735,"[KUMHO110087A90C9C246B000200E500FAB05351BF6A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,28.0,20927,00,-90,10066
2754,10-30 16:47:12:508,"[KUMHO110087A91543246B000100E900FCB053C7B06A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51120,00,-84,10337
2755,10-30 16:47:13:994,"[KUMHO110087A90C87246B000100E400FCB05341296A00A0]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16681,00,-96,10113
2756,10-30 16:47:14:777,"[KUMHO110087A92031246B000200E100FAAF537AB46A00A3]
",87A92031,24,1.0.7,1.0.6,0.1,-3.568,-0.289,2.97,28.0,31412,00,-93,10226
2757,10-30 16:47:15:608,"[KUMHO110087A90D98246B0001010D00FC9F5223D46A00A0]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.211,2.81,27.0,9172,00,-96,10113
2758,10-30 16:47:15:879,"[KUMHO110087A90D9A246B0001010B00FCB053272E6A00A8]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10030,00,-88,10017
2759,10-30 16:47:16:246,"[KUMHO110087A90C83246B000100E000FBB05318DC6A00AB]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6364,00,-85,10224
2760,10-30 16:47:18:499,"[KUMHO110087A91C14246B000100E500FCAF5227756A00AB]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10101,00,-85,10049
2761,10-30 16:47:18:899,"[KUMHO110087A91CB2246B0002011B0100B050263E6A009D]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,25.0,9790,00,-99,10209
2762,10-30 16:47:19:490,"[KUMHO110087A90C04246B000100F800FEB0533B2F6A0095]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.854,-0.133,2.98,28.0,15151,00,-107,10129
2763,10-30 16:47:20:608,"[KUMHO110087A91B39246B0002010D00FBB053BEC46A00A4]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.98,28.0,48836,00,-92,10145
2764,10-30 16:47:20:799,"[KUMHO110087A90C9C246B000200E500FBB05351C06A00A6]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.25,2.98,28.0,20928,00,-90,10064
2765,10-30 16:47:20:912,"[KUMHO110087A90CCF246B000200E70104AB51AFD86A00A1]
",87A90CCF,24,1.0.7,1.0.6,0.1,-2.86,0.101,2.93,26.0,45016,00,-95,20163
2766,10-30 16:47:21:103,"[KUMHO110087A90C9E246B000200E400FCB15310A46A00A0]
",87A90C9E,24,1.0.7,1.0.6,0.1,-3.214,-0.211,2.99,28.0,4260,00,-96,20546
2767,10-30 16:47:22:845,"[KUMHO110087A91543246B000100E900FBB053C7B16A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,28.0,51121,00,-84,10337
2768,10-30 16:47:24:092,"[KUMHO110087A90C87246B000100E400FCB053412A6A009E]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16682,00,-98,10097
2769,10-30 16:47:25:018,"[KUMHO110087A92031246B000100E200FAB0537AB56A00A4]
",87A92031,24,1.0.7,1.0.6,0.0,-3.45,-0.289,2.98,28.0,31413,00,-92,10241
2770,10-30 16:47:25:721,"[KUMHO110087A90D98246B0001010D00FC9F5223D56A00A3]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.211,2.81,27.0,9173,00,-93,10113
2771,10-30 16:47:25:897,"[KUMHO110087A90D9A246B0001010A00FBB053272F6A00A8]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.27,-0.25,2.98,28.0,10031,00,-88,10017
2772,10-30 16:47:26:457,"[KUMHO110087A90C83246B000100E000FBB05318DD6A00AD]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6365,00,-83,10210
2773,10-30 16:47:28:565,"[KUMHO110087A91C14246B000100E500FCB05227766A00AB]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.98,27.0,10102,00,-85,10065
2774,10-30 16:47:29:108,"[KUMHO110087A91CB2246B0002011B0100B050263F6A009C]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,25.0,9791,00,-100,10209
2775,10-30 16:47:29:620,"[KUMHO110087A90C04246B000100F600FEB0533B306A0099]
",87A90C04,24,1.0.7,1.0.6,0.0,-1.09,-0.133,2.98,28.0,15152,00,-103,10129
2776,10-30 16:47:30:738,"[KUMHO110087A91B39246B0002010D00FBAF53BEC56A00A5]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,48837,00,-91,10129
2777,10-30 16:47:30:850,"[KUMHO110087A90C9C246B000200E400FAB05351C16A00A1]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.289,2.98,28.0,20929,00,-95,10050
2778,10-30 16:47:30:994,"[KUMHO110085A90CCF246B000200E80104AB512FD96A0195]
",85A90CCF,24,1.0.7,1.0.6,0.1,-2.742,0.101,2.93,26.0,12249,01,-107,0
2779,10-30 16:47:33:183,"[KUMHO110087A91543246B000100E900FCB053C7B26A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51122,00,-84,10337
2780,10-30 16:47:34:189,"[KUMHO110087A90C87246B000100E400FCB053412B6A009C]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16683,00,-100,10097
2781,10-30 16:47:35:244,"[KUMHO110087A92031246B000100E100FBAF537AB66A00A1]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.25,2.97,28.0,31414,00,-95,10225
2782,10-30 16:47:35:835,"[KUMHO110087A90D98246B0001010D00FD9F5223D66A00A0]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.172,2.81,27.0,9174,00,-96,10113
2783,10-30 16:47:35:915,"[KUMHO110087A90D9A246B0001010B00FCB05327306A00A6]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.211,2.98,28.0,10032,00,-90,10017
2784,10-30 16:47:36:682,"[KUMHO110087A90C83246B000100E000FBB05318DE6A00AC]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6366,00,-84,10224
2785,10-30 16:47:38:615,"[KUMHO110087A91C14246B000100E500FCAF5227776A00AB]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.211,2.97,27.0,10103,00,-85,10050
2786,10-30 16:47:39:318,"[KUMHO110087A91CB2246B0002011B0100B05026406A00A0]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.276,-0.055,2.98,25.0,9792,00,-96,10209
2787,10-30 16:47:39:749,"[KUMHO110087A90C04246B000100F700FEB05339316A0194]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,14641,01,-108,10129
2788,10-30 16:47:40:884,"[KUMHO110087A91B39246B0002010E00FBAF53BEC66A00A3]
",87A91B39,24,1.0.7,1.0.6,0.1,1.742,-0.25,2.97,28.0,48838,00,-93,10145
2789,10-30 16:47:40:915,"[KUMHO110087A90C9C246B000200E400FAB05351C26A00A0]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.214,-0.289,2.98,28.0,20930,00,-96,10065
2790,10-30 16:47:41:075,"[KUMHO110087A90CCF246B000200E70104AB51AFDA6A0099]
",87A90CCF,24,1.0.7,1.0.6,0.1,-2.86,0.101,2.93,26.0,45018,00,-103,20162
2791,10-30 16:47:43:520,"[KUMHO110087A91543246B000100E900FCB053C7B36A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51123,00,-84,10336
2792,10-30 16:47:44:287,"[KUMHO110087A90C87246B000100E400FBB053412C6A009F]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.25,2.98,28.0,16684,00,-97,10097
2793,10-30 16:47:45:485,"[KUMHO110087A92031246B000100E100FAAF537AB76A00A1]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.97,28.0,31415,00,-95,10240
2794,10-30 16:47:45:932,"[KUMHO110087A90D9A246B0001010B00FBB05327316A00A8]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,10033,00,-88,10016
2795,10-30 16:47:46:907,"[KUMHO110087A90C83246B000100E000FBB05318DF6A00AD]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6367,00,-83,10225
2796,10-30 16:47:48:664,"[KUMHO110087A91C14246B000100E400FCAF5227786A00AC]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.97,27.0,10104,00,-84,10049
2797,10-30 16:47:49:527,"[KUMHO110087A91CB2246B0002011C00FFB05026416A00A0]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.094,2.98,25.0,9793,00,-96,10209
2798,10-30 16:47:49:862,"[KUMHO110087A90C04246B000100F700FEB0533B326A0093]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,15154,00,-109,10112
2799,10-30 16:47:50:965,"[KUMHO110087A90C9C246B000100E500FAB05351C36A00A1]
",87A90C9C,24,1.0.7,1.0.6,0.0,-3.096,-0.289,2.98,28.0,20931,00,-95,10049
2800,10-30 16:47:51:013,"[KUMHO110087A91B39246B0002010D00FBAF53BEC76A00A0]
",87A91B39,24,1.0.7,1.0.6,0.1,1.624,-0.25,2.97,28.0,48839,00,-96,10129
2801,10-30 16:47:51:156,"[KUMHO110087A90CCF246B000100E70104AB51AFDB6A009A]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.86,0.101,2.93,26.0,45019,00,-102,10081
2802,10-30 16:47:53:856,"[KUMHO110087A91543246B000100E900FBB053C7B46A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.25,2.98,28.0,51124,00,-84,10336
2803,10-30 16:47:54:384,"[KUMHO110087A90C87246B000100E400FCB053412D6A009D]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,28.0,16685,00,-99,10097
2804,10-30 16:47:55:726,"[KUMHO110087A92031246B000100E100FAB0537AB86A00A0]
",87A92031,24,1.0.7,1.0.6,0.0,-3.568,-0.289,2.98,28.0,31416,00,-96,10240
2805,10-30 16:47:55:934,"[KUMHO110087A90D9A246B0001010B00FBB05327326A00A8]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,10034,00,-88,10002
2806,10-30 16:47:56:062,"[KUMHO110087A90D98246B0001010D00FC9F5223D86A00A3]
",87A90D98,24,1.0.7,1.0.6,0.0,1.624,-0.211,2.81,27.0,9176,00,-93,20226
2807,10-30 16:47:57:132,"[KUMHO110087A90C83246B000100E000FBB05318E06A00AD]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6368,00,-83,10224
2808,10-30 16:47:58:714,"[KUMHO110087A91C14246B000100E400FCB05227796A00AC]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.214,-0.211,2.98,27.0,10105,00,-84,10049
2809,10-30 16:47:59:736,"[KUMHO110087A91CB2246B0002011C0100B05026426A00A0]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.055,2.98,25.0,9794,00,-96,10209
2810,10-30 16:47:59:992,"[KUMHO110087A90C04246B000100F700FEB0533B336A0096]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,15155,00,-106,10129
2811,10-30 16:48:01:030,"[KUMHO110087A90C9C246B000200E500FAB05351C46A00A2]
",87A90C9C,24,1.0.7,1.0.6,0.1,-3.096,-0.289,2.98,28.0,20932,00,-94,10065
2812,10-30 16:48:01:158,"[KUMHO110087A91B39246B0001010D00FBAF53BEC86A00A0]
",87A91B39,24,1.0.7,1.0.6,0.0,1.624,-0.25,2.97,28.0,48840,00,-96,10145
2813,10-30 16:48:01:222,"[KUMHO110087A90CCF246B000100E80104AB51AFDC6A009B]
",87A90CCF,24,1.0.7,1.0.6,0.0,-2.742,0.101,2.93,26.0,45020,00,-101,10066
2814,10-30 16:48:04:193,"[KUMHO110087A91543246B000100E900FCB053C7B56A00AC]
",87A91543,24,1.0.7,1.0.6,0.0,-2.624,-0.211,2.98,28.0,51125,00,-84,10337
2815,10-30 16:48:04:481,"[KUMHO110087A90C87246B000100E400FDB053412E6A009E]
",87A90C87,24,1.0.7,1.0.6,0.0,-3.214,-0.172,2.98,28.0,16686,00,-98,10097
2816,10-30 16:48:05:951,"[KUMHO110087A90D9A246B0001010B00FBB05327336A00A8]
",87A90D9A,24,1.0.7,1.0.6,0.0,1.388,-0.25,2.98,28.0,10035,00,-88,10017
2817,10-30 16:48:06:175,"[KUMHO110087A90D98246B0001010E00FD9F5223D96A00A2]
",87A90D98,24,1.0.7,1.0.6,0.0,1.742,-0.172,2.81,27.0,9177,00,-94,10112
2818,10-30 16:48:07:357,"[KUMHO110087A90C83246B000100E000FBB05318E16A00AC]
",87A90C83,24,1.0.7,1.0.6,0.0,-3.686,-0.25,2.98,28.0,6369,00,-84,10224
2819,10-30 16:48:08:778,"[KUMHO110087A91C14246B000100E500FDAF52277A6A00AC]
",87A91C14,24,1.0.7,1.0.6,0.0,-3.096,-0.172,2.97,27.0,10106,00,-84,10064
2820,10-30 16:48:09:962,"[KUMHO110087A91CB2246B0002011C00FFB05026436A009F]
",87A91CB2,24,1.0.7,1.0.6,0.1,3.394,-0.094,2.98,25.0,9795,00,-97,10225
2821,10-30 16:48:10:121,"[KUMHO110087A90C04246B000100F700FEB0533B346A0098]
",87A90C04,24,1.0.7,1.0.6,0.0,-0.972,-0.133,2.98,28.0,15156,00,-104,10128
